Plant ID,Plant name (English),Owner,Owner GEM ID,Parent,Parent GEM ID,Subnational unit (province/state),Country/Area,Region,Plant age (years),Start date,Workforce size,Status,Nominal crude steel capacity (ttpa),Latitude_plant,Longitude_plant,geometry,environmental_indicator,Latitude_station,Longitude_station,distance_km,environmental_indicator_log
P100000120075,Sichuan Desheng Group Vanadium and Titanium Co Ltd,"Sichuan De Sheng Group, Vanadium and Titanium Co Ltd",E100000126458,Haojun Development Group Co Ltd [49.0%]; natural person(s) [26.8%]; Yunnan Desheng Steel Co Ltd [14.0%]; Yunnan Desheng Logistics Co Ltd [10.2%],E100000128691 [49.0%]; E100000123261 [26.8%]; E100000126976 [14.0%]; E100000127448 [10.2%],Chongqing,China,Asia Pacific,28,1997,3500,operating,3000,29.39798,103.542532,POINT (11526301.937686233 3426398.1470951927),181895609.9521647,29.375,103.54166667,2.937,19.019
P100000120375,Sichuan Gangchen Stainless Steel Co Ltd,Sichuan Gangchen Stainless Steel Co Ltd,E100000127249,Fujian Xinsheng Investment Co Ltd [85.0%]; Pingtan Longxin Investment Co Ltd [15.0%],E100000127559 [85.0%]; E100000127560 [15.0%],Sichuan,China,Asia Pacific,6,,720,operating,600,29.501044,103.607365,POINT (11533519.114232834 3439573.590215803),473439435.8729224,29.54166667,103.625,5.555,19.976
P100000121058,Sichuan Shehong Chuanzhong Construction Materials Co Ltd,Sichuan Shehong Chuanzhong Construction Materials Co Ltd,E100000126282,Sichuan Shehong Chuanzhong Construction Materials Co Ltd [100.0%],E100000126282 [100.0%],Sichuan,China,Asia Pacific,25,,306,operating,550,30.830726,105.367695,POINT (11729478.153460959 3610785.1495065456),442654217.20127475,30.79166667,105.375,5.127,19.908
P100000120320,Sichuan Shengquan Iron and Steel Group Co Ltd,Sichuan Shengquan Iron and Steel Group Co Ltd,E100000126639,Sichuan Shengquan Iron and Steel Group Co Ltd [100.0%],E100000126639 [100.0%],Sichuan,China,Asia Pacific,7,,980,operating,1500,31.255961,104.190612,POINT (11598445.873279538 3666035.35690101),1180067619.3126886,31.29166667,104.20833333,5.052,20.889
P100000121059,Sichuan Yaan Anshan Iron and Steel Co Ltd,Sichuan Ya'an Anshan Iron and Steel Co Ltd,E100000126975,Sichuan Ya'an Anshan Iron and Steel Co Ltd [100.0%],E100000126975 [100.0%],Sichuan,China,Asia Pacific,4,,119,operating,830,30.059133,102.625907,POINT (11424263.709437849 3511153.1061230623),388037.3015476711,30.04166667,102.625,2.249,12.869
P100000120146,Tangshan Donghai Iron and Steel Group Co Ltd,Tangshan Donghai Iron and Steel Group Co Ltd,E100000123219,Tangshan Donghai Iron and Steel Group Co Ltd [100.0%],E100000123219 [100.0%],Hebei,China,Asia Pacific,22,2003,4590,operating,5499,39.748373,118.624794,POINT (13205251.663536973 4829443.621594551),770999040.1643324,39.70833333,118.625,5.796,20.463
P100000120108,Tangshan Donghua Iron and Steel Enterprise Group Co Ltd,Tangshan Donghua Iron & Steel Enterprise Group Co Ltd,E100000123205,Tangshan Donghua Iron & Steel Enterprise Group Co Ltd [100.0%],E100000123205 [100.0%],Hebei,China,Asia Pacific,16,2009,6614,operating,3400,39.468366,118.256774,POINT (13164283.864535231 4788984.774215342),438464931.03294915,39.45833333,118.29166667,4.145,19.899
P100000120128,Tangshan Fengnan District Jing an Iron and Steel Co Ltd,Tangshan Fengnan District Jing'an Iron and Steel Co Ltd,E100001010698,Tangshan Fengnan District Jing'an Iron and Steel Co Ltd [100.0%],E100001010698 [100.0%],Hebei,China,Asia Pacific,23,2002,2837,operating,2000,39.600956,118.358726,POINT (13175633.10926059 4808122.611735109),1597397963.2435653,39.625,118.375,3.918,21.192
P100000120118,Tangshan Ganglu Iron and Steel Co Ltd,Tangshan Ganglu Iron & Steel Co Ltd,E100000123206,Guotao Co Ltd (Hong Kong) [76.3%]; Yushan (Beijing) Metallurgical Investment Co Ltd [23.7%],E100000125875 [76.3%]; E100000123550 [23.7%],Hebei,China,Asia Pacific,23,2002,6186,operating,5614,40.183913,118.073913,POINT (13143927.871129286 4892704.118010584),392661136.5966965,40.20833333,118.04166667,5.055,19.788
P100000120379,Tangshan Guotang Steel Co Ltd,Tangshan Guotang Steel Co Ltd,E100000126511,Guotao Co Ltd (Hong Kong) [61.0%]; Tangshan GUOYI SPECIAL Steel Co Ltd [20.0%]; Yushan (Beijing) Metallurgical Investment Co Ltd [19.0%],E100000125875 [61.0%]; E100000126403 [20.0%]; E100000123550 [19.0%],Hebei,China,Asia Pacific,3,2022,3789,operating,3000,39.293147,119.046972,POINT (13252248.303521097 4763749.777550221),658638310.9064554,39.29166667,119.04166667,0.628,20.306
P100000120127,Tangshan Medium Thick Plate Co Ltd,Tangshan Heavy Plate Co Ltd,E100000123209,HBIS Co Ltd [51.0%]; Cambodia Rongfeng Investment Co Ltd [25.1%]; Hebei Wenfeng Industrial Group Co Ltd [23.9%],E100000123542 [51.0%]; E100000125872 [25.1%]; E100000123543 [23.9%],Hebei,China,Asia Pacific,19,2006,495,operating,4200,39.268452,119.024819,POINT (13249782.242841553 4760198.293432752),658638310.9064554,39.29166667,119.04166667,3.829,20.306
P100000120109,Tangshan Ruifeng Iron and Steel Group Co Ltd,Tangshan RUIFENG Steel and Iron (GROUP) Co Ltd,E100000123207,Tangshan RUIFENG Steel and Iron (GROUP) Co Ltd [100.0%],E100000123207 [100.0%],Hebei,China,Asia Pacific,23,2002,6700,operating,4500,39.497472,118.272056,POINT (13165985.048993537 4793182.760310511),438464931.03294915,39.45833333,118.29166667,6.052,19.899
P100000120112,Tangshan Songting Iron and Steel Co Ltd,Tangshan Songting IRON&STEEL Co Ltd,E100000126987,Tangshan Songting IRON&STEEL Co Ltd [100.0%],E100000126987 [100.0%],Hebei,China,Asia Pacific,56,1969,4348,operating,5000,39.938866,118.576678,POINT (13199895.414917964 4857062.426065946),1205952791.2560177,39.95833333,118.54166667,4.815,20.911
P100000120148,Tangshan Wenfeng Special Steel Co Ltd,Tangshan Wenfeng Special Steel Co Ltd,E100000123208,Cambodia Rongfeng Investment Co Ltd [62.5%]; Hebei Wenfeng Industrial Group Co Ltd [36.4%]; unknown [1.2%],E100000125872 [62.5%]; E100000123543 [36.4%]; E100000132388 [1.2%],Hebei,China,Asia Pacific,18,,4455,operating,2000,39.146541,118.432261,POINT (13183818.988016073 4742684.103656387),146526011.7107865,39.125,118.45833333,4.24,18.803
P100000120140,Tangshan Xinglong Iron and Steel Co Ltd,Tangshan Xinglong Steel Co Ltd,E100000126949,Tangshan Xinglong Steel Co Ltd [100.0%],E100000126949 [100.0%],Hebei,China,Asia Pacific,24,2001,14,operating,825,39.847612,118.348448,POINT (13174488.967534218 4843822.318298481),178134743.02966222,39.875,118.375,4.951,18.998
P100000120341,Tangshan Yutian Jinzhou Industrial Co Ltd,Tangshan Yutian Jinzhou Industry Co Ltd,E100000126923,British Asia Pan Ruogen International Co Ltd [60.0%]; Tangshan Fengrun Jinruicheng Iron and Steel Co Ltd [40.0%],E100000130417 [60.0%]; E100000127556 [40.0%],Hebei,China,Asia Pacific,14,2011,1126,operating,700,39.967373,117.857659,POINT (13119854.585967276 4861202.144909612),74159309.89730716,39.95833333,117.875,2.335,18.122
P100000120342,Tangshan Zhengfeng Steel Co Ltd,Tangshan Zhengfeng Steel Co Ltd,E100000127360,Tangshan Zhengfeng Steel Co Ltd [100.0%],E100000127360 [100.0%],Hebei,China,Asia Pacific,21,2004,2297,operating,2439,39.85271,118.181279,POINT (13155879.799577795 4844561.526177606),2256673828.2882605,39.875,118.20833333,4.418,21.537
P100000120281,Tianjin Iron and Steel Group Co Ltd,Tianjin Iron and Steel Group Co Ltd,E100000126395,British Asia Pan Ruogen International Co Ltd [59.2%]; unknown [40.8%],E100000130417 [59.2%]; E100000132388 [40.8%],Tianjin,China,Asia Pacific,90,1935,6581,operating,6650,39.031083,117.499246,POINT (13079956.233313585 4726124.924114515),7120436820.791538,39.04166667,117.45833333,4.8,22.686
P100000120280,Tianjin Iron Plant,Tianjin Iron PLANT Co Ltd,E100000127064,British Asia Pan Ruogen International Co Ltd [59.2%]; unknown [40.8%],E100000130417 [59.2%]; E100000132388 [40.8%],Hebei,China,Asia Pacific,56,1969,8756,operating,4870,36.58967,113.745792,POINT (12662123.64531761 4382065.36847638),1279452525.6709294,36.625,113.70833333,6.434,20.97
P100000120284,Tianjin New Tiangang United Special Steel Co Ltd,Tianjin Tiangang UNITED SPECIAL Steel Co Ltd,E100000126913,British Asia Pan Ruogen International Co Ltd [59.2%]; unknown [40.8%],E100000130417 [59.2%]; E100000132388 [40.8%],Tianjin,China,Asia Pacific,16,,5619,operating,4500,39.300258,117.800231,POINT (13113461.73025 4764772.670396312),10311114379.091043,39.29166667,117.79166667,1.561,23.056
P100000120282,Tianjin Pipe Corporation,Tianjin Pipe Corp,E100000127231,Citic Pacific Special Steel Group Co Ltd [51.0%]; Tianjin Ngs Hongda General Co [12.0%]; The China Orient Asset Management Co Ltd [9.6%]; Far East Horizon [8.9%]; Tianjin Jincheng State-Owned Capital Investment and Operations Co Ltd [8.6%]; Tianjin Guoxing Capital Operation Co Ltd [3.2%]; unknown [2.4%]; Tianjin Dongjiang Free Trade Port Area Management Committee [2.4%]; Tianjin Teda Investment Holdings Co Ltd [1.6%]; Tianjin Jinzhi State-owned Capital Investment and Operation Co Ltd [0.0%]; Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [0.0%]; Tianjin Guoheng Investment Holding Co Ltd [0.0%]; Tianjin Port (Group) Co Ltd [0.0%],E100000128047 [51.0%]; E100000129042 [12.0%]; E100000123243 [9.6%]; E100000126073 [8.9%]; E100000129043 [8.6%]; E100000129105 [3.2%]; E100000132388 [2.4%]; E100000130351 [2.4%]; E100000129106 [1.6%]; E100000129189 [0.0%]; E100000000282 [0.0%]; E100000129190 [0.0%]; E100000129188 [0.0%],Tianjin,China,Asia Pacific,15,,6360,operating,3000,39.034002,117.486798,POINT (13078570.528292192 4726543.2382838195),7120436820.791538,39.04166667,117.45833333,3.354,22.686
P100000120283,Tianjin Rockcheck Steel Group Co Ltd,Rockcheck Steel Group Co Ltd,E100000123193,Tianjin Rongcheng Xiangtai Investment Holdings Co Ltd [77.8%]; natural person(s) [17.9%]; unknown [4.2%],E100000123712 [77.8%]; E100000123261 [17.9%]; E100000132388 [4.2%],Tianjin,China,Asia Pacific,23,,2555,operating,3250,38.970638,117.495794,POINT (13079571.958431369 4717466.590273935),8170303829.634859,38.95833333,117.45833333,4.527,22.824
P100000120216,Tonghua Iron and Steel Co Ltd,Tonghua Iron & Steel Co Ltd,E100000126965,Beijing State-owned Capital Management Center [56.2%]; unknown [16.9%]; Industrial and Commercial Bank of China Ltd [8.3%]; China Construction Bank Corp [8.1%]; Bank of China Ltd [6.5%]; BANK of Jilin Co Ltd [0.9%]; Hana Bank Co Ltd [0.9%]; Changchun Financial Holding Group Co Ltd [0.6%]; Jilin Financial Holding Group Co Ltd [0.6%]; Jilin YATAI (GROUP) Co Ltd [0.5%]; Jilin PROVINCE Inestment Group Co Ltd [0.3%]; Changchun City Development Investment Holding (Group) Co Ltd [0.1%],E100000000158 [56.2%]; E100000132388 [16.9%]; E100000000220 [8.3%]; E100001000437 [8.1%]; E100000124428 [6.5%]; E100000128355 [0.9%]; E100000130509 [0.9%]; E100000128994 [0.6%]; E100000128732 [0.6%]; E100000128734 [0.5%]; E100000128735 [0.3%]; E100000128911 [0.1%],Jilin,China,Asia Pacific,19,,10973,operating,4590,41.779125,126.022349,POINT (14028743.719252208 5127950.647764431),601217158.3271072,41.79166667,126.04166667,2.851,20.214
P100000120072,Tongling Fuxin Iron and Steel Co Ltd,Tongling Fuxin Iron & Steel Co Ltd,E100000127154,Tongling Fuxin Iron & Steel Co Ltd [100.0%],E100000127154 [100.0%],Anhui,China,Asia Pacific,55,1970,1748,operating,1350,30.907561,117.772866,POINT (13110415.47238444 3620749.9894824843),6386761084.181079,30.875,117.79166667,4.714,22.577
P100000120356,Tongling Xuanli Special Steel Co Ltd,Tongling City Xuanli Special Steel Co Ltd,E100000126276,Ma'anshan Jiatong Enterprise Management Partnership (General Partnership) [96.0%]; unknown [4.0%],E100000128611 [96.0%]; E100000132388 [4.0%],Anhui,China,Asia Pacific,16,2009,1403,operating,2700,31.062807,117.956015,POINT (13130803.525803737 3640908.516953667),322755495.5135918,31.04166667,117.95833333,2.759,19.592
P100000120244,Weifang Special Steel Group Co Ltd,Weifang SPECIAL Steel Group Co Ltd,E100000127319,Weiao (Shandong) Investment Co Ltd [100.0%],E100000128568 [100.0%],Shandong,China,Asia Pacific,32,,6089,operating,3000,36.644469,119.238427,POINT (13273560.976630922 4389665.536282077),3368126297.6347632,36.625,119.20833333,4.303,21.938
P100000120297,WISCO Group Kunming Steel Co Ltd Honghe Iron and Steel Company,Honghe Iron and Steel Co Ltd,E100000126665,China Baowu Steel Group Co Ltd [48.4%]; Kunming Iron & Steel Holding Co Ltd [40.3%]; unknown [4.2%],E100001000472 [48.4%]; E100000128516 [40.3%]; E100000132388 [4.2%],Yunnan,China,Asia Pacific,22,,1859,operating,1350,23.470733,103.272784,POINT (11496273.72768373 2689045.9701111857),1145833787.5269697,23.45833333,103.29166667,2.585,20.859
P100000120299,WISCO Group Kunming Steel Co Ltd New District Branch,WISCO Group Kunming Steel Co Ltd,E100001012225,WISCO Group Kunming Steel Co Ltd [100.0%],E100001012225 [100.0%],Yunnan,China,Asia Pacific,13,,2228,operating,1350,24.953261,102.378082,POINT (11396675.956632007 2870004.882286244),401331048.2710037,24.95833333,102.375,0.711,19.81
P100000120357,Wugang Zhongjia Iron and Steel Co Ltd,Wugang Zhongjia Iron & Steel Co Ltd,E100000126733,Henan Wugang Huayu Materials Co Ltd [75.0%]; Hongxing (Hong Kong) Co Ltd [25.0%],E100000128126 [75.0%]; E100000130646 [25.0%],Henan,China,Asia Pacific,23,2002,830,operating,1350,33.29175,113.458011,POINT (12630088.010937631 3934093.2332605273),642394331.888709,33.29166667,113.45833333,0.038,20.281
P100000120340,Wuhai Baogang Wanteng Iron and Steel Co Ltd,Wuhai Baogang Wanteng Iron and Steel Co Ltd,E100000127162,Beijing Jianlong Investment Co Ltd [59.2%]; Inner Mongolia Yellow River Energy Technology Group Co Ltd [32.8%]; unknown [8.1%],E100000000155 [59.2%]; E100000127439 [32.8%]; E100000132388 [8.1%],Inner Mongolia,China,Asia Pacific,14,2011,2543,operating,2000,39.855971,106.886647,POINT (11898567.116640382 4845034.398612655),111523145.34028804,39.875,106.875,3.049,18.53
P100000120171,Wuhan Iron and Steel Co Ltd,Wuhan Iron and Steel Co Ltd,E100000123212,Baoshan Iron & Steel Co Ltd [100.0%],E100000122571 [100.0%],Hubei,China,Asia Pacific,67,,18000,operating,15907,30.616222,114.444975,POINT (12739956.340848923 3583007.9222206576),13274108766.720098,30.625,114.45833333,1.871,23.309
P100000120174,Wuhan Shunle Stainless Steel Co Ltd,Wuhan Shunle Stainless Steel Co Ltd,E100000126469,natural person(s) [83.0%]; Hubei Jinshenglan Investment Group Co Ltd [17.0%],E100000123261 [83.0%]; E100000128040 [17.0%],Hubei,China,Asia Pacific,31,1994,21,operating,2000,30.394434,114.257701,POINT (12719109.094530104 3554352.083911483),11843724400.76606,30.375,114.29166667,4.537,23.195
P100000120073,Wuhu Fuxin Iron and Steel Co Ltd,Wuhu Fuxin Iron & Steel Co Ltd,E100000126149,Wuhu Fuxin Iron & Steel Co Ltd [100.0%],E100000126149 [100.0%],Anhui,China,Asia Pacific,22,2003,2568,operating,2000,31.194505,118.067833,POINT (13143251.04862526 3658035.166421647),203072621.1319695,31.20833333,118.04166667,3.424,19.129
P100000120068,Wuhu Xinxing Ductile Iron Pipes Co Ltd,Wuhu Xinxing Ductile Iron Pipes Co Ltd,E100000126890,Xinxing Ductile Iron Pipes Co Ltd [100.0%],E100000127965 [100.0%],Anhui,China,Asia Pacific,22,2003,4451,operating,2000,31.229893,118.150867,POINT (13152494.35122379 3662641.2536149533),1042494789.8844099,31.20833333,118.125,4.021,20.765
P100000120354,Wulanhot Steel Co Ltd,Wulanhot Iron & Steel Co Ltd,E100000126441,Jingye Group Co Ltd [100.0%],E100000124668 [100.0%],Inner Mongolia,China,Asia Pacific,26,,2216,operating,1350,46.055685,122.063282,POINT (13588022.396795753 5789277.275376928),3362380016.537606,46.04166667,122.04166667,3.293,21.936
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,Wuxi Xinsanzhou Special Steel Co Ltd,E100000126287,Wuxi Xinsanzhou Special Steel Co Ltd [100.0%],E100000126287 [100.0%],Jiangsu,China,Asia Pacific,39,1986,1103,operating,1350,31.681005,120.251785,POINT (13386367.473182214 3721510.030023369),11935089663.247892,31.70833333,120.29166667,5.7,23.203
P100000120161,Wuyang Iron and Steel Co Ltd,Wuyang Iron and Steel Co Ltd,E100000126121,HBIS Group Co Ltd [53.1%]; China Baowu Steel Group Co Ltd [27.7%]; China Huarong Asset Management Co Ltd [8.3%]; HBIS Co Ltd [8.1%]; unknown [2.8%],E100000124529 [53.1%]; E100001000472 [27.7%]; E100000123273 [8.3%]; E100000123542 [8.1%]; E100000132388 [2.8%],Henan,China,Asia Pacific,55,1970,7616,operating,5040,33.287536,113.474328,POINT (12631904.411068905 3933532.0457554003),642394331.888709,33.29166667,113.45833333,1.864,20.281
P100000120366,Wuzhou Yongda Special Steel Co Ltd,Wuzhou Yongda Special Steel Co Ltd,E100000127406,Wuzhou Yongda Steel Works Co Ltd [100.0%],E100000126779 [100.0%],Guangxi,China,Asia Pacific,14,2011,396,operating,1000,23.520307,111.229981,POINT (12382064.845865494 2695063.4222168075),607979569.3111423,23.54166667,111.20833333,3.54,20.226
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,Xiangfen County XinJinShan Special Steel Co Ltd,E100000126666,Fujian Huaya Group Co Ltd [64.1%]; natural person(s) [32.8%]; unknown [3.2%],E100000128135 [64.1%]; E100000123261 [32.8%]; E100000132388 [3.2%],Shanxi,China,Asia Pacific,23,,150,operating,2200,35.934831,111.49707,POINT (12411797.057341978 4291657.919309248),517374334.2584018,35.95833333,111.45833333,5.389,20.064
P100000120233,Xining Special Steel Co Ltd,Xining Special Steel Co Ltd,E100000126834,Xining Special Steel Co Ltd [100.0%],E100000126834 [100.0%],Qinghai,China,Asia Pacific,28,,3757,operating,900,36.66856,101.671414,POINT (11318010.034712106 4393008.469444521),3718700727.8378444,36.70833333,101.70833333,6.883,22.037
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,Xinji AOSEN Steel Group Co Ltd,E100000123213,Xinji AOSEN Steel Group Co Ltd [100.0%],E100000123213 [100.0%],Hebei,China,Asia Pacific,23,2002,6804,operating,3600,37.752351,115.184798,POINT (12822313.060486076 4544500.144155867),215529762.4241828,37.79166667,115.20833333,6.125,19.189
P100000120295,Xinjiang Daan Special Steel Co Ltd,Xinjiang Da'an Special Steel Co Ltd,E100001010586,Xinjiang Da'an Special Steel Co Ltd [100.0%],E100001010586 [100.0%],Xinjiang,China,Asia Pacific,14,,894,operating,1000,42.700465,93.542466,POINT (10413099.682667106 5266490.132149753),21656190.748155303,42.70833333,93.54166667,1.195,16.891
P100001023534,Xinjiang Ka Steel Group Co,Xinjiang Ka Steel Group Co,E100002004335,Xinjiang Ka Steel Group Co [100.0%],E100002004335 [100.0%],Xinjiang,China,Asia Pacific,4,,,operating,1000,39.142997,76.161589,POINT (8478269.305486586 4742175.413622882),4239302.117930701,39.125,76.125,4.823,15.26
P100000120290,Xinjiang Kingtec Steel Co Ltd,Xinjiang KingTec Steel Co Ltd,E100000126623,Shanghai Xuantong Technology Development Co Ltd [66.0%]; Shanghai Juhang Industrial Co Ltd [32.8%]; unknown [1.2%],E100000128679 [66.0%]; E100000128360 [32.8%]; E100000132388 [1.2%],Xinjiang,China,Asia Pacific,22,,77,operating,1334,42.674192,86.280156,POINT (9604663.031484209 5262511.301968402),93932.5409826021,42.70833333,86.29166667,5.327,11.45
P100000120292,Xinjiang Kunyu Iron and Steel Co Ltd,Xinjiang Kunyu Lron & Steel Co Ltd,E100000126477,Shiheng Special Steel Holding Group Co Ltd [54.7%]; Hong Kong Wing Tai Holdings [22.0%]; unknown [15.9%]; Trade Union Committee of Shiheng Special Steel Group [7.4%],E100000124166 [54.7%]; E100000126043 [22.0%]; E100000132388 [15.9%]; E100000126042 [7.4%],Xinjiang,China,Asia Pacific,15,,1460,operating,1350,44.404189,84.966753,POINT (9458455.678317849 5528205.912249555),499486217.0650745,44.375,84.95833333,4.643,20.029
P100000120410,Xinjiang Minxin Iron and Steel Group Minhang Special Steel Co Ltd,Xinjiang Minxin Iron and Steel (Group) Minhang Special Steel Co Ltd,E100000126368,Xinjiang MINXIN Steei (GROUP) Co Ltd [100.0%],E100000128014 [100.0%],Xinjiang,China,Asia Pacific,14,,45,operating,1110,44.080866,88.417209,POINT (9842558.683242446 5477964.923107398),1337515.1727294303,44.04166667,88.45833333,7.605,14.106
P100000120291,Xinjiang Tianshan Iron and Steel Bazhou Co Ltd,Xinxing Ductile Iron Pipes Xinjiang Co Ltd,E100000127246,China Baowu Steel Group Co Ltd [79.3%]; Xinjiang Investment Development (Group) Co Ltd [5.2%]; Industrial and Commercial Bank of China Ltd [5.0%]; Bank of China Ltd [3.8%]; Agricultural Bank of China Ltd [3.6%]; unknown [3.0%],E100001000472 [79.3%]; E100000123578 [5.2%]; E100000000220 [5.0%]; E100000124428 [3.8%]; E100000000151 [3.6%]; E100000132388 [3.0%],Xinjiang,China,Asia Pacific,15,,1432,operating,2000,42.333321,86.302481,POINT (9607148.239116168 5211040.825221528),31013010.919899933,42.29166667,86.29166667,6.385,17.25
